clip_id,voice_id,sentence_id,transcript,audio_type,noise_type,snr_db,noise_start_sample,path
voice_02_s005_fan_10db,voice_02,s005,I heard thunder while walking across campus.,noisy,fan,10,666459,data\noisy_wav\voice_02_s005_fan_10db.wav
voice_02_s005_fan_5db,voice_02,s005,I heard thunder while walking across campus.,noisy,fan,5,482071,data\noisy_wav\voice_02_s005_fan_5db.wav
voice_02_s005_fan_0db,voice_02,s005,I heard thunder while walking across campus.,noisy,fan,0,741666,data\noisy_wav\voice_02_s005_fan_0db.wav
voice_02_s005_fan_-5db,voice_02,s005,I heard thunder while walking across campus.,noisy,fan,-5,160422,data\noisy_wav\voice_02_s005_fan_-5db.wav
voice_02_s005_fan_-10db,voice_02,s005,I heard thunder while walking across campus.,noisy,fan,-10,456641,data\noisy_wav\voice_02_s005_fan_-10db.wav
voice_02_s006_cafe_20db,voice_02,s006,The train stopped suddenly near the station.,noisy,cafe,20,46173,data\noisy_wav\voice_02_s006_cafe_20db.wav
voice_02_s006_cafe_10db,voice_02,s006,The train stopped suddenly near the station.,noisy,cafe,10,192360,data\noisy_wav\voice_02_s006_cafe_10db.wav
voice_02_s006_cafe_5db,voice_02,s006,The train stopped suddenly near the station.,noisy,cafe,5,136772,data\noisy_wav\voice_02_s006_cafe_5db.wav
voice_02_s006_cafe_0db,voice_02,s006,The train stopped suddenly near the station.,noisy,cafe,0,170513,data\noisy_wav\voice_02_s006_cafe_0db.wav
voice_02_s006_cafe_-5db,voice_02,s006,The train stopped suddenly near the station.,noisy,cafe,-5,70800,data\noisy_wav\voice_02_s006_cafe_-5db.wav
voice_02_s006_cafe_-10db,voice_02,s006,The train stopped suddenly near the station.,noisy,cafe,-10,161457,data\noisy_wav\voice_02_s006_cafe_-10db.wav
voice_02_s006_traffic_20db,voice_02,s006,The train stopped suddenly near the station.,noisy,traffic,20,6779666,data\noisy_wav\voice_02_s006_traffic_20db.wav
voice_02_s006_traffic_10db,voice_02,s006,The train stopped suddenly near the station.,noisy,traffic,10,7714312,data\noisy_wav\voice_02_s006_traffic_10db.wav
voice_02_s006_traffic_5db,voice_02,s006,The train stopped suddenly near the station.,noisy,traffic,5,4514521,data\noisy_wav\voice_02_s006_traffic_5db.wav
voice_02_s006_traffic_0db,voice_02,s006,The train stopped suddenly near the station.,noisy,traffic,0,6498163,data\noisy_wav\voice_02_s006_traffic_0db.wav
voice_02_s006_traffic_-5db,voice_02,s006,The train stopped suddenly near the station.,noisy,traffic,-5,4055871,data\noisy_wav\voice_02_s006_traffic_-5db.wav
voice_02_s006_traffic_-10db,voice_02,s006,The train stopped suddenly near the station.,noisy,traffic,-10,3899643,data\noisy_wav\voice_02_s006_traffic_-10db.wav
voice_02_s006_fan_20db,voice_02,s006,The train stopped suddenly near the station.,noisy,fan,20,456732,data\noisy_wav\voice_02_s006_fan_20db.wav
voice_02_s006_fan_10db,voice_02,s006,The train stopped suddenly near the station.,noisy,fan,10,766536,data\noisy_wav\voice_02_s006_fan_10db.wav
voice_02_s006_fan_5db,voice_02,s006,The train stopped suddenly near the station.,noisy,fan,5,621254,data\noisy_wav\voice_02_s006_fan_5db.wav
voice_02_s006_fan_0db,voice_02,s006,The train stopped suddenly near the station.,noisy,fan,0,281433,data\noisy_wav\voice_02_s006_fan_0db.wav
voice_02_s006_fan_-5db,voice_02,s006,The train stopped suddenly near the station.,noisy,fan,-5,337960,data\noisy_wav\voice_02_s006_fan_-5db.wav
voice_02_s006_fan_-10db,voice_02,s006,The train stopped suddenly near the station.,noisy,fan,-10,257420,data\noisy_wav\voice_02_s006_fan_-10db.wav
voice_02_s007_cafe_20db,voice_02,s007,He placed the coffee mug beside the window.,noisy,cafe,20,217771,data\noisy_wav\voice_02_s007_cafe_20db.wav
voice_02_s007_cafe_10db,voice_02,s007,He placed the coffee mug beside the window.,noisy,cafe,10,22718,data\noisy_wav\voice_02_s007_cafe_10db.wav
voice_02_s007_cafe_5db,voice_02,s007,He placed the coffee mug beside the window.,noisy,cafe,5,73119,data\noisy_wav\voice_02_s007_cafe_5db.wav
voice_02_s007_cafe_0db,voice_02,s007,He placed the coffee mug beside the window.,noisy,cafe,0,231114,data\noisy_wav\voice_02_s007_cafe_0db.wav
voice_02_s007_cafe_-5db,voice_02,s007,He placed the coffee mug beside the window.,noisy,cafe,-5,118175,data\noisy_wav\voice_02_s007_cafe_-5db.wav
voice_02_s007_cafe_-10db,voice_02,s007,He placed the coffee mug beside the window.,noisy,cafe,-10,63927,data\noisy_wav\voice_02_s007_cafe_-10db.wav
voice_02_s007_traffic_20db,voice_02,s007,He placed the coffee mug beside the window.,noisy,traffic,20,6295451,data\noisy_wav\voice_02_s007_traffic_20db.wav
voice_02_s007_traffic_10db,voice_02,s007,He placed the coffee mug beside the window.,noisy,traffic,10,3898257,data\noisy_wav\voice_02_s007_traffic_10db.wav
voice_02_s007_traffic_5db,voice_02,s007,He placed the coffee mug beside the window.,noisy,traffic,5,4780245,data\noisy_wav\voice_02_s007_traffic_5db.wav
voice_02_s007_traffic_0db,voice_02,s007,He placed the coffee mug beside the window.,noisy,traffic,0,5119833,data\noisy_wav\voice_02_s007_traffic_0db.wav
voice_02_s007_traffic_-5db,voice_02,s007,He placed the coffee mug beside the window.,noisy,traffic,-5,5605171,data\noisy_wav\voice_02_s007_traffic_-5db.wav
voice_02_s007_traffic_-10db,voice_02,s007,He placed the coffee mug beside the window.,noisy,traffic,-10,3179192,data\noisy_wav\voice_02_s007_traffic_-10db.wav
voice_02_s007_fan_20db,voice_02,s007,He placed the coffee mug beside the window.,noisy,fan,20,352737,data\noisy_wav\voice_02_s007_fan_20db.wav
voice_02_s007_fan_10db,voice_02,s007,He placed the coffee mug beside the window.,noisy,fan,10,30094,data\noisy_wav\voice_02_s007_fan_10db.wav
voice_02_s007_fan_5db,voice_02,s007,He placed the coffee mug beside the window.,noisy,fan,5,518317,data\noisy_wav\voice_02_s007_fan_5db.wav
voice_02_s007_fan_0db,voice_02,s007,He placed the coffee mug beside the window.,noisy,fan,0,340802,data\noisy_wav\voice_02_s007_fan_0db.wav
voice_02_s007_fan_-5db,voice_02,s007,He placed the coffee mug beside the window.,noisy,fan,-5,190672,data\noisy_wav\voice_02_s007_fan_-5db.wav
voice_02_s007_fan_-10db,voice_02,s007,He placed the coffee mug beside the window.,noisy,fan,-10,511233,data\noisy_wav\voice_02_s007_fan_-10db.wav
voice_02_s008_cafe_20db,voice_02,s008,The camera battery died during the concert.,noisy,cafe,20,55605,data\noisy_wav\voice_02_s008_cafe_20db.wav
voice_02_s008_cafe_10db,voice_02,s008,The camera battery died during the concert.,noisy,cafe,10,93015,data\noisy_wav\voice_02_s008_cafe_10db.wav
voice_02_s008_cafe_5db,voice_02,s008,The camera battery died during the concert.,noisy,cafe,5,209146,data\noisy_wav\voice_02_s008_cafe_5db.wav
voice_02_s008_cafe_0db,voice_02,s008,The camera battery died during the concert.,noisy,cafe,0,67725,data\noisy_wav\voice_02_s008_cafe_0db.wav
voice_02_s008_cafe_-5db,voice_02,s008,The camera battery died during the concert.,noisy,cafe,-5,89217,data\noisy_wav\voice_02_s008_cafe_-5db.wav
voice_02_s008_cafe_-10db,voice_02,s008,The camera battery died during the concert.,noisy,cafe,-10,73310,data\noisy_wav\voice_02_s008_cafe_-10db.wav
voice_02_s008_traffic_20db,voice_02,s008,The camera battery died during the concert.,noisy,traffic,20,7384659,data\noisy_wav\voice_02_s008_traffic_20db.wav
voice_02_s008_traffic_10db,voice_02,s008,The camera battery died during the concert.,noisy,traffic,10,5000910,data\noisy_wav\voice_02_s008_traffic_10db.wav
voice_02_s008_traffic_5db,voice_02,s008,The camera battery died during the concert.,noisy,traffic,5,5881955,data\noisy_wav\voice_02_s008_traffic_5db.wav
voice_02_s008_traffic_0db,voice_02,s008,The camera battery died during the concert.,noisy,traffic,0,7382875,data\noisy_wav\voice_02_s008_traffic_0db.wav
voice_02_s008_traffic_-5db,voice_02,s008,The camera battery died during the concert.,noisy,traffic,-5,2317508,data\noisy_wav\voice_02_s008_traffic_-5db.wav
voice_02_s008_traffic_-10db,voice_02,s008,The camera battery died during the concert.,noisy,traffic,-10,4662313,data\noisy_wav\voice_02_s008_traffic_-10db.wav
voice_02_s008_fan_20db,voice_02,s008,The camera battery died during the concert.,noisy,fan,20,10644,data\noisy_wav\voice_02_s008_fan_20db.wav
voice_02_s008_fan_10db,voice_02,s008,The camera battery died during the concert.,noisy,fan,10,541722,data\noisy_wav\voice_02_s008_fan_10db.wav
voice_02_s008_fan_5db,voice_02,s008,The camera battery died during the concert.,noisy,fan,5,200337,data\noisy_wav\voice_02_s008_fan_5db.wav
voice_02_s008_fan_0db,voice_02,s008,The camera battery died during the concert.,noisy,fan,0,89771,data\noisy_wav\voice_02_s008_fan_0db.wav
voice_02_s008_fan_-5db,voice_02,s008,The camera battery died during the concert.,noisy,fan,-5,253080,data\noisy_wav\voice_02_s008_fan_-5db.wav
voice_02_s008_fan_-10db,voice_02,s008,The camera battery died during the concert.,noisy,fan,-10,755053,data\noisy_wav\voice_02_s008_fan_-10db.wav
voice_02_s009_cafe_20db,voice_02,s009,We ordered soup and bread for lunch.,noisy,cafe,20,106542,data\noisy_wav\voice_02_s009_cafe_20db.wav
voice_02_s009_cafe_10db,voice_02,s009,We ordered soup and bread for lunch.,noisy,cafe,10,128077,data\noisy_wav\voice_02_s009_cafe_10db.wav
voice_02_s009_cafe_5db,voice_02,s009,We ordered soup and bread for lunch.,noisy,cafe,5,145536,data\noisy_wav\voice_02_s009_cafe_5db.wav
voice_02_s009_cafe_0db,voice_02,s009,We ordered soup and bread for lunch.,noisy,cafe,0,198748,data\noisy_wav\voice_02_s009_cafe_0db.wav
voice_02_s009_cafe_-5db,voice_02,s009,We ordered soup and bread for lunch.,noisy,cafe,-5,62999,data\noisy_wav\voice_02_s009_cafe_-5db.wav
voice_02_s009_cafe_-10db,voice_02,s009,We ordered soup and bread for lunch.,noisy,cafe,-10,181039,data\noisy_wav\voice_02_s009_cafe_-10db.wav
voice_02_s009_traffic_20db,voice_02,s009,We ordered soup and bread for lunch.,noisy,traffic,20,3993758,data\noisy_wav\voice_02_s009_traffic_20db.wav
voice_02_s009_traffic_10db,voice_02,s009,We ordered soup and bread for lunch.,noisy,traffic,10,5418226,data\noisy_wav\voice_02_s009_traffic_10db.wav
voice_02_s009_traffic_5db,voice_02,s009,We ordered soup and bread for lunch.,noisy,traffic,5,5971366,data\noisy_wav\voice_02_s009_traffic_5db.wav
voice_02_s009_traffic_0db,voice_02,s009,We ordered soup and bread for lunch.,noisy,traffic,0,4117307,data\noisy_wav\voice_02_s009_traffic_0db.wav
voice_02_s009_traffic_-5db,voice_02,s009,We ordered soup and bread for lunch.,noisy,traffic,-5,3759560,data\noisy_wav\voice_02_s009_traffic_-5db.wav
voice_02_s009_traffic_-10db,voice_02,s009,We ordered soup and bread for lunch.,noisy,traffic,-10,6651603,data\noisy_wav\voice_02_s009_traffic_-10db.wav
voice_02_s009_fan_20db,voice_02,s009,We ordered soup and bread for lunch.,noisy,fan,20,18080,data\noisy_wav\voice_02_s009_fan_20db.wav
voice_02_s009_fan_10db,voice_02,s009,We ordered soup and bread for lunch.,noisy,fan,10,97573,data\noisy_wav\voice_02_s009_fan_10db.wav
voice_02_s009_fan_5db,voice_02,s009,We ordered soup and bread for lunch.,noisy,fan,5,308528,data\noisy_wav\voice_02_s009_fan_5db.wav
voice_02_s009_fan_0db,voice_02,s009,We ordered soup and bread for lunch.,noisy,fan,0,232360,data\noisy_wav\voice_02_s009_fan_0db.wav
voice_02_s009_fan_-5db,voice_02,s009,We ordered soup and bread for lunch.,noisy,fan,-5,424045,data\noisy_wav\voice_02_s009_fan_-5db.wav
voice_02_s009_fan_-10db,voice_02,s009,We ordered soup and bread for lunch.,noisy,fan,-10,725391,data\noisy_wav\voice_02_s009_fan_-10db.wav
voice_02_s010_cafe_20db,voice_02,s010,The lights flickered when the storm began.,noisy,cafe,20,63780,data\noisy_wav\voice_02_s010_cafe_20db.wav
voice_02_s010_cafe_10db,voice_02,s010,The lights flickered when the storm began.,noisy,cafe,10,80270,data\noisy_wav\voice_02_s010_cafe_10db.wav
voice_02_s010_cafe_5db,voice_02,s010,The lights flickered when the storm began.,noisy,cafe,5,174053,data\noisy_wav\voice_02_s010_cafe_5db.wav
voice_02_s010_cafe_0db,voice_02,s010,The lights flickered when the storm began.,noisy,cafe,0,152451,data\noisy_wav\voice_02_s010_cafe_0db.wav
voice_02_s010_cafe_-5db,voice_02,s010,The lights flickered when the storm began.,noisy,cafe,-5,96736,data\noisy_wav\voice_02_s010_cafe_-5db.wav
voice_02_s010_cafe_-10db,voice_02,s010,The lights flickered when the storm began.,noisy,cafe,-10,124062,data\noisy_wav\voice_02_s010_cafe_-10db.wav
voice_02_s010_traffic_20db,voice_02,s010,The lights flickered when the storm began.,noisy,traffic,20,4642867,data\noisy_wav\voice_02_s010_traffic_20db.wav
voice_02_s010_traffic_10db,voice_02,s010,The lights flickered when the storm began.,noisy,traffic,10,4453695,data\noisy_wav\voice_02_s010_traffic_10db.wav
voice_02_s010_traffic_5db,voice_02,s010,The lights flickered when the storm began.,noisy,traffic,5,2883646,data\noisy_wav\voice_02_s010_traffic_5db.wav
voice_02_s010_traffic_0db,voice_02,s010,The lights flickered when the storm began.,noisy,traffic,0,3569384,data\noisy_wav\voice_02_s010_traffic_0db.wav
voice_02_s010_traffic_-5db,voice_02,s010,The lights flickered when the storm began.,noisy,traffic,-5,6257359,data\noisy_wav\voice_02_s010_traffic_-5db.wav
voice_02_s010_traffic_-10db,voice_02,s010,The lights flickered when the storm began.,noisy,traffic,-10,4616993,data\noisy_wav\voice_02_s010_traffic_-10db.wav
voice_02_s010_fan_20db,voice_02,s010,The lights flickered when the storm began.,noisy,fan,20,346859,data\noisy_wav\voice_02_s010_fan_20db.wav
voice_02_s010_fan_10db,voice_02,s010,The lights flickered when the storm began.,noisy,fan,10,368900,data\noisy_wav\voice_02_s010_fan_10db.wav
voice_02_s010_fan_5db,voice_02,s010,The lights flickered when the storm began.,noisy,fan,5,736996,data\noisy_wav\voice_02_s010_fan_5db.wav
voice_02_s010_fan_0db,voice_02,s010,The lights flickered when the storm began.,noisy,fan,0,475786,data\noisy_wav\voice_02_s010_fan_0db.wav
voice_02_s010_fan_-5db,voice_02,s010,The lights flickered when the storm began.,noisy,fan,-5,284076,data\noisy_wav\voice_02_s010_fan_-5db.wav
voice_02_s010_fan_-10db,voice_02,s010,The lights flickered when the storm began.,noisy,fan,-10,321517,data\noisy_wav\voice_02_s010_fan_-10db.wav
voice_02_s011_cafe_20db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,cafe,20,65903,data\noisy_wav\voice_02_s011_cafe_20db.wav
voice_02_s011_cafe_10db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,cafe,10,60434,data\noisy_wav\voice_02_s011_cafe_10db.wav
voice_02_s011_cafe_5db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,cafe,5,31629,data\noisy_wav\voice_02_s011_cafe_5db.wav
voice_02_s011_cafe_0db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,cafe,0,189080,data\noisy_wav\voice_02_s011_cafe_0db.wav
voice_02_s011_cafe_-5db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,cafe,-5,50484,data\noisy_wav\voice_02_s011_cafe_-5db.wav
voice_02_s011_cafe_-10db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,cafe,-10,82719,data\noisy_wav\voice_02_s011_cafe_-10db.wav
voice_02_s011_traffic_20db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,traffic,20,1002897,data\noisy_wav\voice_02_s011_traffic_20db.wav
voice_02_s011_traffic_10db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,traffic,10,6231738,data\noisy_wav\voice_02_s011_traffic_10db.wav
voice_02_s011_traffic_5db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,traffic,5,4495152,data\noisy_wav\voice_02_s011_traffic_5db.wav
voice_02_s011_traffic_0db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,traffic,0,7976539,data\noisy_wav\voice_02_s011_traffic_0db.wav
voice_02_s011_traffic_-5db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,traffic,-5,6393709,data\noisy_wav\voice_02_s011_traffic_-5db.wav
voice_02_s011_traffic_-10db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,traffic,-10,5789511,data\noisy_wav\voice_02_s011_traffic_-10db.wav
voice_02_s011_fan_20db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,fan,20,194143,data\noisy_wav\voice_02_s011_fan_20db.wav
voice_02_s011_fan_10db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,fan,10,200845,data\noisy_wav\voice_02_s011_fan_10db.wav
voice_02_s011_fan_5db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,fan,5,226895,data\noisy_wav\voice_02_s011_fan_5db.wav
voice_02_s011_fan_0db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,fan,0,774483,data\noisy_wav\voice_02_s011_fan_0db.wav
voice_02_s011_fan_-5db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,fan,-5,507719,data\noisy_wav\voice_02_s011_fan_-5db.wav
voice_02_s011_fan_-10db,voice_02,s011,My neighbor painted the fence bright blue.,noisy,fan,-10,289930,data\noisy_wav\voice_02_s011_fan_-10db.wav
voice_02_s012_cafe_20db,voice_02,s012,The students waited quietly outside the classroom.,noisy,cafe,20,189945,data\noisy_wav\voice_02_s012_cafe_20db.wav
voice_02_s012_cafe_10db,voice_02,s012,The students waited quietly outside the classroom.,noisy,cafe,10,154556,data\noisy_wav\voice_02_s012_cafe_10db.wav
voice_02_s012_cafe_5db,voice_02,s012,The students waited quietly outside the classroom.,noisy,cafe,5,199283,data\noisy_wav\voice_02_s012_cafe_5db.wav
voice_02_s012_cafe_0db,voice_02,s012,The students waited quietly outside the classroom.,noisy,cafe,0,137530,data\noisy_wav\voice_02_s012_cafe_0db.wav
voice_02_s012_cafe_-5db,voice_02,s012,The students waited quietly outside the classroom.,noisy,cafe,-5,156445,data\noisy_wav\voice_02_s012_cafe_-5db.wav
voice_02_s012_cafe_-10db,voice_02,s012,The students waited quietly outside the classroom.,noisy,cafe,-10,74186,data\noisy_wav\voice_02_s012_cafe_-10db.wav
voice_02_s012_traffic_20db,voice_02,s012,The students waited quietly outside the classroom.,noisy,traffic,20,843274,data\noisy_wav\voice_02_s012_traffic_20db.wav
voice_02_s012_traffic_10db,voice_02,s012,The students waited quietly outside the classroom.,noisy,traffic,10,6984592,data\noisy_wav\voice_02_s012_traffic_10db.wav
voice_02_s012_traffic_5db,voice_02,s012,The students waited quietly outside the classroom.,noisy,traffic,5,1628376,data\noisy_wav\voice_02_s012_traffic_5db.wav
voice_02_s012_traffic_0db,voice_02,s012,The students waited quietly outside the classroom.,noisy,traffic,0,2485095,data\noisy_wav\voice_02_s012_traffic_0db.wav
voice_02_s012_traffic_-5db,voice_02,s012,The students waited quietly outside the classroom.,noisy,traffic,-5,1908267,data\noisy_wav\voice_02_s012_traffic_-5db.wav
voice_02_s012_traffic_-10db,voice_02,s012,The students waited quietly outside the classroom.,noisy,traffic,-10,3027289,data\noisy_wav\voice_02_s012_traffic_-10db.wav
voice_02_s012_fan_20db,voice_02,s012,The students waited quietly outside the classroom.,noisy,fan,20,188158,data\noisy_wav\voice_02_s012_fan_20db.wav
voice_02_s012_fan_10db,voice_02,s012,The students waited quietly outside the classroom.,noisy,fan,10,316950,data\noisy_wav\voice_02_s012_fan_10db.wav
